weryfikator,czy_blad,blad_pytania_nr,koder,lp_koder,lp_szkoly,klasa,oddział,id_ucznia,miejsc,Format,woj_nr,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_M,P10_JP,P10P,P10B,P10C,P10F,P11,P12,P13_01,P13_02,P13_03,P13_04,P13_05,P13_06,P13_07,P13_08,P13_09,P13_10,P13_I,P14,P15_1,P15_2,P15_3,P15_4,P15_5,P 16,P 17,P 18,P 19,P 20,P 21,P 22,P 23,P 24,P 25,P 26,P 27,P 28,P 29,P 30,P 31,P 32,P 33,P 34,P 35,P 36,P 37,P 38,P 39,P 40,P 41,P 42,P 43,P 44,P 45,P 45a,P 45b,P 45c,P 45e,P 45f,P 45g,P 45h,P 45i,P 45k,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20,D21,D22,W1_1,W1_2,W1_3,W1_4,W1_5,W1_6,W1_7,W1_8,W1_9,W1_10,W2_1,W2_2,W2_3,W2_4,W2_5,W2_6,W2_7,W2_8,W2_9,W2_10,W2_11,W2_12,W2_13,W2_14,W2_15,W3,W4,W5_1A,W5_2A,W5_3A,W5_4A,W5_1B,W5_2B,W5_3B,W5_4B,W5_1C,W5_2C,W5_3C,W5_4C,W5_1D,W5_2D,W5_3D,W5_4D,W5_1E,W5_2E,W5_3E,W5_4E,W5_1F,W5_2F,W5_3F,W5_4F,W5_1G,W5_2G,W5_3G,W5_4G,W5_1H,W5_2H,W5_3H,W5_4H,W5_1I,W5_2I,W5_3I,W5_4I,W5_1J,W5_2J,W5_3J,W5_4J,W5_1K,W5_2K,W5_3K,W5_4K,W5_1L,W5_2L,W5_3L,W5_4L,W5_1M,W5_2M,W5_3M,W5_4M,W5_1N,W5_2N,W5_3N,W5_4N,W5_1O,W5_2O,W5_3O,W5_4O,W5_1P,W5_2P,W5_3P,W5_4P,W5_1R,W5_2R,W5_3R,W5_4R,W5_1S,W5_2S,W5_3S,W5_4S,
,,,5,45,8,6,99,mal45,Zbójno (Działyń),4,2,1,2007,1,7,7,2,99,1,Mechanik,2,3,99,4,99,99,Chciałbym być architektem,3,0,1,1,0,0,0,0,0,0,0,99,3,0,1,0,0,0,1,4,4,4,4,4,2,3,2,3,4,4,5,5,4,5,4,5,3,5,5,3,4,4,3,5,5,5,5,1,0,0,0,3,0,0,1,0,Szkoła,2,2,1,1,2,2,1,2,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,3,1,3,5,4,4,5,5,4,5,5,5,4,5,5,2,5,Na wystawie dowiedziałam się jak pracuje serce. jak język się plącze gdy mówią na raz2 osoby i jak unosi się piłka. Było bardzo ciekawie. Chciałabym to powtórzyć.,Dlaczego koło kręciło się a z nim siedzenie. na którym siedziałam.,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,1,1,2,2,2,2,3,1,1,1,1,2,2,2,3,2,2,2,3,2,2,2,3,
,,,5,46,8,6,99,mal46,Zbójno (Działyń),4,2,2,2007,2,7,2,2,99,1,Murarz. buduje domy,4,3,99,3,99,99,Ja bym chciał zostać rorńikiem,5,1,0,1,0,0,0,0,0,0,0,99,3,0,1,0,0,0,1,2,2,1,2,1,2,4,2,2,4,4,5,4,4,4,3,5,2,2,2,2,4,2,2,2,4,4,4,2,3,0,0,0,0,0,0,0,99,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,3,1,3,1,3,2,3,1,2,1,5,2,5,2,5,2,5,3,5,1,5,88,5,4,5,99,99,2,2,2,1,2,1,1,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,88,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,Pytanie W3: rysunek. który ciężko zinterpretować
,,,5,47,3,99,99,mal47,Sikórz( Brudzeń Duży),8,7,1,2006,1,1,1,1,Laborant/ chemik,1,Laborat/ chemik/ mechanik,4,5,5,99,99,99,Chciałbym zaj ować się motoryzacją,5,1,0,1,0,0,0,0,0,0,0,99,2,0,1,0,0,0,3,3,3,2,4,5,3,3,2,3,3,4,3,3,4,3,4,5,2,4,2,4,4,3,2,3,3,4,4,2,1,0,0,1,0,0,0,0,Szkoła/dom,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,3,1,3,1,4,2,2,4,1,3,3,2,4,3,3,3,2,Że aluminium przewodzi prąd,99,1,1,2,99,1,1,2,2,1,1,2,1,2,1,2,1,2,2,2,3,2,1,2,2,2,2,2,3,2,1,1,2,1,1,1,1,2,2,2,3,2,2,2,3,2,2,2,2,99,99,99,99,2,2,2,3,2,1,2,3,1,1,1,1,1,1,1,1,2,2,2,3,
,,,5,48,3,99,99,mal48,Sikórz ( Brudzeń Duży),8,7,1,2006,1,1,1,2,99,1,Pracuje w orlen,3,4,4,99,99,99,Policjantka,1,0,0,0,0,0,1,0,0,0,0,99,5,1,1,1,0,0,2,1,1,1,3,4,2,3,1,2,2,2,3,5,2,2,4,4,5,4,5,5,5,5,4,2,4,4,4,1,3,0,0,0,0,0,0,0,Fotel,2,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,3,1,3,1,3,2,2,1,3,1,4,2,5,4,4,4,2,4,4,4,4,4,4,2,4,Te zajęcia były naprawdę bardzo ciekawe. Spro się nauczyłam. Jeszcze raz bym tu przyjechała.,Czy będąjeszcze raz takie zajęcia?,2,1,1,2,2,1,1,2,2,2,1,3,2,2,1,3,88,2,2,3,2,2,2,3,2,2,1,3,2,2,2,3,2,2,2,3,2,2,1,3,2,2,1,3,2,2,1,2,2,1,1,88,2,2,2,3,2,2,1,3,1,1,1,2,1,1,1,2,2,2,1,3,
,,,5,49,3,99,99,mal49,Sikórz ( Brudzeń Duży),8,7,1,2006,1,1,1,1,99,1,99,6,6,6,6,6,6,Spać,5,1,1,1,0,0,1,1,1,0,0,99,5,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,Toi toi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Nic,Jestem głodny,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,Odpowiedzi w pytaniach otwartch są żartami.  Cała ankieta wydaje się być wypełniana na szybko. te same odpowiedzi wszędzie
1,1,"P13_06, W5_4H, W5_4P",5,50,3,99,99,mal50,Sikórz ( Brudzeń Duży),8,7,1,2006,1,2,1,1,Jest fryzjerką,1,Jest nauczycielem w-f,5,6,6,99,99,99,Chciałabym być radiologiem,4,1,0,1,1,0,1,0,0,0,0,99,3,0,1,1,1,0,3,4,4,3,4,5,3,5,4,3,5,4,4,3,3,5,5,5,5,4,4,2,4,1,2,1,5,5,5,1,1,0,0,1,1,0,0,0,Szkoła i Centrum Nauki Kopernik. Dom,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,1,1,3,2,3,1,3,1,3,1,3,1,5,2,3,5,5,5,2,4,5,5,4,4,5,2,4,"Nauczyłam się dużo o kuli elektrycznej, dźwięku.",Nie mam pyt.,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,1,2,2,99,88,2,2,2,2,2,2,3,
,,,5,51,3,99,99,mal51,Sikórz ( Brudzeń Duży),8,7,1,2006,1,2,1,1,Rolnik,1,Kierowca/ Rolnik,4,5,4,99,99,99,Informatyk. kosmetyczka,3,0,0,1,0,0,0,0,0,0,0,99,3,1,0,0,0,0,1,1,1,2,3,2,2,2,3,3,3,4,3,3,3,4,5,4,3,2,2,3,4,3,2,2,4,3,4,1,0,0,0,1,0,0,0,0,Szkoła,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,1,1,3,2,2,1,2,99,1,1,2,1,2,2,4,3,3,4,2,2,3,3,4,3,3,4,3,Niczego,Nie wiem,2,2,2,3,2,2,1,2,2,2,2,3,2,2,1,2,2,1,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,2,2,2,2,2,2,2,2,3,2,2,1,2,1,1,1,99,1,1,1,99,2,2,2,3,
,,,5,52,3,99,99,mal52,Sikórz ( Brudzyń Duży),8,7,1,2006,1,1,7,1,Komtroler finansowy,1,Nie wiem,4,5,5,99,99,99,HR buisnes partner,2,0,0,0,0,0,0,0,0,0,1,99,3,0,0,1,0,0,1,1,1,1,3,3,1,1,1,2,2,5,3,3,2,4,4,4,5,5,2,5,5,3,3,1,4,5,5,1,0,0,0,1,0,0,0,0,Szkoła,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,3,3,1,1,2,5,2,2,2,5,1,3,1,1,1,3,4,1,Nic,Nie wiem,2,88,2,2,2,1,2,2,2,2,2,3,2,1,1,2,2,1,2,3,2,2,2,3,2,2,1,3,88,1,88,2,2,1,1,2,2,1,2,2,2,2,2,3,1,99,99,99,1,99,99,99,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,
,,,5,53,3,99,99,mal53,Sikórz (Brudzeń Duży),8,7,1,2006,1,1,1,1,Księgowa,1,Architekt,5,6,5,5,99,99,Być dietetykiem i trenerem personalnym,3,1,0,0,0,0,1,1,0,0,0,99,3,0,0,1,0,0,1,4,2,3,4,88,2,3,3,4,3,3,4,5,3,4,3,4,3,2,3,2,4,3,2,2,2,3,3,1,3,0,0,0,0,0,0,0,Mój pokój ( biórko),2,2,1,2,2,2,2,2,1,2,99,1,99,1,1,1,2,1,1,99,1,99,88,99,99,99,99,99,88,99,88,99,3,3,5,5,4,4,2,2,5,5,5,4,4,2,4,99,99,2,2,2,3,2,2,2,3,2,2,2,3,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,
,,,5,54,3,99,99,mal54,Sikórz ( Brudzeń Duży),8,7,1,2006,1,1,7,1,Pielęgniarka,1,Elektryk,3,4,3,99,99,99,Pielęgniarka,1,0,0,0,0,0,1,0,0,0,0,99,3,0,1,1,1,99,1,3,3,1,4,1,1,3,2,4,2,5,3,5,3,4,5,5,5,5,4,1,1,4,2,2,4,5,5,1,3,0,0,0,0,0,0,0,Moje biurko,2,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,3,1,2,1,2,1,3,1,2,1,5,4,5,3,4,5,2,4,5,2,4,4,4,2,4,99,99,2,1,2,3,2,2,2,3,2,2,2,3,2,2,2,3,1,1,1,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,
,,,5,55,3,99,99,mal55,Sikórz (Brudzeń Duży),8,7,1,2006,2,7,7,2,99,1,Pracuje w orlenie,2,4,4,99,99,99,Chciałbym być kucharzem/ piekarzem,3,0,0,0,0,0,1,0,0,0,0,99,5,0,1,1,0,0,99,4,2,4,3,2,4,3,3,2,2,3,2,4,3,4,3,4,4,1,4,3,5,2,3,2,3,4,5,0,0,0,0,0,0,0,0,0,99,2,2,1,1,88,1,88,2,1,2,2,88,2,88,1,2,1,2,88,88,88,88,3,99,99,99,99,99,99,99,99,99,4,1,88,5,5,5,4,2,5,5,2,2,5,3,4,99,99,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,3,1,1,1,2,2,1,88,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,3,
,,,5,56,3,99,99,mal56,Sikórz ( Brudzeń Duży),8,7,1,2006,2,2,7,7,Praca w Orlenie,1,Prezes,5,5,5,99,99,99,Prawnik,3,0,0,0,1,0,0,0,0,0,0,99,2,0,0,1,0,0,4,2,2,2,1,3,1,2,3,3,2,5,1,5,99,4,4,4,4,4,4,4,4,5,4,4,3,1,1,1,3,0,0,0,0,0,0,0,Biurko,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,3,99,3,99,3,99,3,99,3,99,5,99,99,5,5,5,5,5,5,5,5,5,5,5,5,99,Nic nie przychodzi mi do głowy,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,
,,,5,57,3,99,99,mal57,Sikórz (Brudzeń Duży),8,7,1,2006,1,1,1,2,99,1,Jest pszczelarzem i dodatkowo uczy w szkole dla dorosłch,3,5,4,99,99,99,Chciałabym być dziennikarką,3,0,0,1,0,0,0,0,0,0,0,99,3,0,0,0,0,1,1,3,2,1,4,2,2,3,3,3,4,2,4,4,2,5,3,4,5,4,3,1,1,3,1,2,2,3,3,1,0,0,0,2,0,0,1,0,Klasa,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,3,1,2,1,2,1,2,1,3,1,3,2,4,99,3,5,2,1,4,2,4,3,4,2,3,Dowiedziałam się gdzie poszczególnie leżą nasze narządy,Nie wiem,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,3,2,1,1,2,2,2,2,3,2,2,2,3,1,1,1,2,2,2,2,3,2,2,2,3,2,2,2,3,2,1,2,2,2,1,1,2,88,88,88,88,1,1,1,88,1,1,1,88,1,1,1,2,2,2,2,3,
,,,5,58,3,99,99,mal59,Sikórz (Brudzeń Duży),8,7,1,2007,2,1,1,1,Jest dyrektorem sprzedaży w orlenie,1,Jest dyrektorem firmy Case IH,4,5,4,99,99,99,Najbardziej chciałbym być lekarzem lub weterynarzem,4,0,0,1,0,0,0,0,0,0,0,99,5,1,1,0,0,0,3,2,4,2,4,3,5,3,3,2,2,4,4,5,4,3,4,4,3,2,3,2,4,3,2,4,5,4,4,1,2,0,0,0,0,0,0,0,Mój pokój,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,2,2,1,3,1,2,1,2,2,1,1,3,1,3,2,2,3,3,4,3,2,5,3,4,2,3,4,2,99,99,2,2,2,3,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,2,2,2,2,1,99,99,99,1,99,99,99,2,1,2,2,
,,,5,59,3,99,99,mal59,Sikórz ( Brudzeń Duży),8,7,1,2006,2,1,2,1,Moja mama pracuje w sądzie. jest kierownikiem.,1,Mój tata ptacuje w orlenie nie wiem czym sie zajmuje,3,5,4,99,99,99,Jeszcze o tym nie myślałem. ale chciałbym być piłkarzem,4,1,1,0,0,0,0,0,0,0,0,99,3,1,1,0,0,0,1,1,3,2,3,3,2,3,3,5,4,3,4,2,4,5,4,5,2,5,2,3,4,5,3,3,2,3,3,1,2,0,0,0,0,0,2,0,Mój pokój,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,3,1,88,1,3,1,3,1,3,1,5,3,5,5,4,5,3,2,5,5,3,2,5,3,3,99,99,2,2,1,3,2,1,1,2,2,2,1,3,2,1,1,2,2,2,2,3,2,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
1,,,5,60,3,99,99,mal60,Sikórz (Brudzeń Duży),8,7,1,2006,1,7,7,1,Fryzjer,1,99,2,2,3,99,99,99,Nie wiem,4,0,0,1,0,0,1,0,0,0,0,99,3,0,1,0,0,0,1,1,1,1,3,3,2,3,3,3,4,88,4,4,3,4,4,5,5,5,5,4,2,2,2,3,4,3,4,1,0,0,1,1,0,0,2,0,Szkoła. telefon,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,3,4,4,2,3,4,4,2,3,2,3,2,2,3,4,Na dzisiejszej wystawie dowiedziałam się w jakich miejscach umieszczone są organy,W czym miały pomóc mi klocki?,2,2,2,3,2,2,1,2,2,1,1,2,2,1,1,3,2,2,2,3,2,2,2,3,2,1,1,2,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,88,99,88,88,2,2,2,3,2,2,1,2,2,1,1,2,1,1,1,88,1,1,1,88,2,2,2,3,W5.2 szybkość reakcji dopisane nie wiem. Pytanie W5-3P dopisane : bo nie pamiętam
,,,5,61,3,99,99,mal61,Sikórz( Brudzeń Duży),8,7,1,2006,1,7,7,1,Jest szefową Inpostu i rozwozi paczki,1,Jest szefem Inpostu i rozwozi paczki,3,4,4,99,99,99,Chcę odkrywać świat. nie wiem kim chce być.,4,0,0,1,0,0,0,0,0,0,0,99,4,1,1,0,0,0,2,2,2,2,3,3,1,3,3,3,3,3,4,3,3,4,4,4,3,4,3,3,4,4,3,2,4,3,3,2,2,0,0,0,0,0,0,1,99,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3,2,2,2,2,1,2,2,2,1,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,99,Jak to działa?,2,2,1,3,2,2,1,3,2,2,1,3,2,2,1,3,2,1,1,3,2,1,1,3,2,2,2,3,2,2,1,3,2,2,1,3,2,2,1,3,2,2,1,3,2,2,1,3,2,2,1,3,2,1,1,3,2,2,1,3,1,1,1,3,1,1,1,3,2,2,2,3,
,,,5,62,3,99,99,mal62,Sikórz ( Brudzeń Duży),8,7,1,2006,2,1,1,1,Przedszkolanka,1,99,4,3,5,99,77,77,Być policjantem,2,0,1,0,0,0,0,0,0,0,0,99,4,1,0,1,0,0,2,2,4,2,3,4,2,3,2,4,88,1,2,3,2,4,99,2,4,1,4,2,3,2,4,88,2,3,2,1,3,0,0,0,0,0,0,0,Jakieś napewno,2,1,2,1,2,1,2,2,2,1,1,1,88,1,1,2,1,1,1,2,1,2,2,1,3,2,1,3,2,1,2,1,4,2,2,5,4,4,3,2,1,3,4,2,1,4,2,99,99,2,2,2,3,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,2,3,1,1,1,1,2,2,2,3,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,3,2,2,2,3,2,2,2,3,
,,,5,63,3,99,99,mal63,Sikórz (Brudzeń Duży),8,7,1,2006,2,1,7,1,77,1,Budowlaniec,3,4,4,4,4,4,99,5,1,1,1,0,0,1,1,0,1,1,99,3,0,1,0,0,0,5,88,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,0,0,0,0,0,0,1,99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Nic,99,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,Pytanie W4: rysunek samochodu
,,,5,64,3,99,99,mal64,Sikórz ( Brudzeń Duży),8,7,1,2006,1,1,1,1,Nauczyciel,1,Nauczyciel,5,6,6,99,99,99,Może lekarz. nauczyciel. weterynarz,4,1,0,0,0,0,1,1,0,0,0,99,5,0,0,1,0,0,5,5,3,3,5,5,4,5,5,5,4,4,4,5,4,5,3,4,3,5,4,2,4,2,2,5,4,4,4,1,3,0,0,0,0,0,0,0,Mój pokój (biurko),2,88,2,2,2,2,2,2,2,2,1,1,2,2,99,1,1,2,1,1,1,1,3,1,3,1,2,2,3,1,2,1,5,4,5,5,5,5,3,4,5,5,5,5,4,3,5,Super rzeczy się nauczyłam. Nawet zaimponowałam pani rozwiązaniem jednej gazetki,99,2,2,2,3,2,1,2,3,2,2,2,3,2,1,2,3,2,1,2,3,2,2,2,3,2,2,2,3,2,1,2,3,2,1,2,3,2,1,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,88,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,
,,,5,65,3,99,99,mal65,Sikórz( Brudzeń Duży),8,7,1,2006,1,1,1,1,Księgowość w domu,1,Ma własną firmę i wstawia drzwi,5,5,5,99,99,99,Lekarz,88,0,0,1,0,0,0,0,0,0,0,99,5,0,1,1,0,0,1,1,2,2,3,2,2,3,2,2,2,4,4,4,2,3,4,3,2,2,2,2,2,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,99,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
,,,5,66,3,99,99,mal66,Sikórz ( Brudzeń Duży),8,7,1,2007,2,1,1,1,Tłumacz do niemieckiego w firmie schmidt,1,Kierownik budowlany,4,4,5,99,99,99,Programista,4,0,0,1,1,1,1,0,0,0,0,99,4,1,1,0,0,0,4,1,3,2,3,3,2,3,3,3,4,4,4,5,3,3,4,4,3,3,3,2,2,4,3,5,4,5,4,0,0,0,0,0,0,0,0,0,99,2,2,2,1,88,99,1,1,1,2,99,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,3,2,2,1,2,2,4,2,4,5,5,2,3,3,5,4,5,3,3,4,4,99,99,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,3,2,1,2,2,1,1,1,99,2,1,2,2,2,1,1,1,1,1,1,99,2,2,2,3,2,2,2,3,2,2,2,3,2,2,1,3,1,1,1,99,1,1,1,99,2,2,1,2,
,,,5,67,3,99,99,mal67,Sikórz ( Brudzeń Duży),8,7,1,2006,2,1,1,1,Marketing,1,Monter. spawacz,2,3,4,0,0,0,99,2,0,0,0,1,0,0,0,0,0,0,99,4,0,1,0,0,0,1,1,4,1,5,1,1,3,2,3,2,3,3,88,3,5,4,4,5,4,3,5,4,2,3,3,3,3,4,1,1,0,0,1,0,0,0,0,Dom,2,2,2,1,2,99,2,2,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,3,2,3,3,3,2,3,1,3,3,99,5,3,4,2,2,2,3,3,4,2,5,2,4,Nie wiem,Nie wiem,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
,,,5,68,3,99,99,mal68,Sikórz ( Brudzeń Duży),8,7,1,2006,1,7,7,1,Sprzedawczyni/szefowa,1,Kamieniarz/ szef firmy,4,5,5,99,99,99,Jeszcze nie wiem,3,0,0,0,1,0,0,0,0,0,0,99,4,1,0,0,0,0,1,5,2,3,4,2,2,4,4,4,4,4,3,4,4,4,3,4,3,3,4,3,2,2,2,2,4,4,5,1,2,0,0,0,0,0,0,1,Biurko. łóżko,2,1,1,1,88,1,88,2,1,2,2,1,2,2,1,1,1,1,2,99,1,1,3,2,2,2,2,2,3,3,2,1,4,3,5,5,5,5,2,4,5,4,4,5,4,2,4,99,99,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,Pytanie D1.20dopisano odpowiedź: nie wiem
,,,5,69,3,99,99,mal69,Sikórz ( Brudzeń Duży),8,7,1,2006,2,1,1,1,Wzakładzie energetycznym,1,W zakładzie energetycznym,5,5,5,99,99,99,Nie wiem,4,0,0,1,0,0,0,0,0,0,0,99,5,0,1,0,0,0,1,3,3,1,3,1,1,4,3,3,2,3,4,4,3,4,3,4,2,1,1,2,3,3,2,2,4,4,5,1,1,0,0,1,0,0,0,0,Mój dom,2,2,1,1,2,2,2,2,1,2,88,1,2,2,1,2,1,2,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,3,3,2,2,1,2,3,2,4,99,2,4,2,Niczego się nie dowiedzaiłem,Nic nie przychodzi mi do głowy,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,
1,,,5,70,3,99,99,mal70,Sikórz ( Brudzeń Duży),8,7,1,2006,2,7,2,1,Warzywniak,1,Rolnik,2,2,2,2,2,2,Zostanę bezdomnym,1,0,0,0,0,0,0,0,0,0,1,99,5,0,1,0,0,0,3,2,2,1,2,1,2,3,4,3,2,3,1,2,2,2,2,2,2,2,2,1,2,3,3,2,3,4,5,1,0,0,0,1,0,0,0,1,Szkoła,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,88,2,2,1,1,2,1,3,2,1,88,1,88,88,1,2,3,2,88,4,3,2,3,4,3,2,88,4,3,Przyjaźń 77,Jak się kolegować?,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,1,1,2,2,2,3,1,1,1,1,2,1,2,2,2,2,1,3,
